SUBNATIONAL1,SUBNATIONAL2,PERTE,ANNEE
Tiaret,Dahmouni,0,2014
Tiaret,Djebilet Rosfa,0,2014
Tiaret,Djillali Ben Ammar,0,2014
Tiaret,Faidja,0,2014
Tiaret,Frenda,0,2014
Tiaret,Guertoufa,0,2014
Tiaret,Hamadia,0,2014
Tiaret,Ksar Chellala,0,2014
Tiaret,Madna,0,2014
Tiaret,Mahdia,0,2014
Tiaret,Mechraa Safa,0,2014
Tiaret,Medrissa,0,2014
Tiaret,Medroussa,0,2014
Tiaret,Meghila,0,2014
Tiaret,Mellakou,0,2014
Tiaret,Nadorah,0,2014
Tiaret,Naima,0,2014
Tiaret,Oued Lilli,0,2014
Tiaret,Rahouia,0,2014
Tiaret,Rechaiga,0,2014
Tiaret,Sebaine,0,2014
Tiaret,Sebt,0,2014
Tiaret,Serghine,0,2014
Tiaret,Si Abdelghani,0,2014
Tiaret,Sidi Abderrahmane,0,2014
Tiaret,Sidi Ali Mellal,0,2014
Tiaret,Sidi Bakhti,0,2014
Tiaret,Sidi Hosni,0,2014
Tiaret,Sougueur,0,2014
Tiaret,Tagdemt,0,2014
Tiaret,Takhemaret,0,2014
Tiaret,Tiaret,0,2014
Tiaret,Tidda,0,2014
Tiaret,Tousnina,0,2014
Tiaret,Zmalet El Emir Abdelkader,0,2014
Tindouf,Oum El Assel,0,2014
Tindouf,Tindouf,0,2014
Tipaza,Aghbal,0,2014
Tipaza,Ahmer El Ain,0,2014
Tipaza,Ain Tagourait,1,2014
Tipaza,Beni Mileuk,6,2014
Tipaza,Bou Ismail,0,2014
Tipaza,Bourkika,2,2014
Tipaza,Chaiba,1,2014
Tipaza,Cherchel,3,2014
Tipaza,Damous,7,2014
Tipaza,Douaouda,0,2014
Tipaza,Fouka,0,2014
Tipaza,Gouraya,11,2014
Tipaza,Hadjout,1,2014
Tipaza,Hadjret Ennous,0,2014
Tipaza,Hattatba,0,2014
Tipaza,Kolea,1,2014
Tipaza,Larhat,7,2014
Tipaza,Menaceur,18,2014
Tipaza,Merad,10,2014
Tipaza,Messelmoun,5,2014
Tipaza,Nador,25,2014
Tipaza,Sidi Amar,1,2014
Tipaza,Sidi Ghiles,0,2014
Tipaza,Sidi Rached,2,2014
Tipaza,Sidi Semiane,1,2014
Tipaza,Tipaza,5,2014
Tissemsilt,Ammari,0,2014
Tissemsilt,Beni Chaib,0,2014
Tissemsilt,Beni Lahcene,7,2014
Tissemsilt,Bordj Bounaama,0,2014
Tissemsilt,Bordj El Emir Abdelkader,2,2014
Tissemsilt,Bou Caid,0,2014
Tissemsilt,El Youssoufia,0,2014
Tissemsilt,Khemisti,0,2014
Tissemsilt,Larbaa,0,2014
Tissemsilt,Lardjem,16,2014
Tissemsilt,Layoune,0,2014
Tissemsilt,Lazharia,1,2014
Tissemsilt,Maacem,0,2014
Tissemsilt,Melaab,5,2014
Tissemsilt,Ouled Bessem,0,2014
Tissemsilt,Sidi Abed,0,2014
Tissemsilt,Sidi Boutouchent,0,2014
Tissemsilt,Sidi Lantri,1,2014
Tissemsilt,Sidi Slimane,0,2014
Tissemsilt,Tamelaht,0,2014
Tissemsilt,Theniet El Had,1,2014
Tissemsilt,Tissemsilt,0,2014
Tizi Ouzou,Abi Youcef,0,2014
Tizi Ouzou,Aghni-Goughrane,0,2014
Tizi Ouzou,Aghrib,49,2014
Tizi Ouzou,Ain-El-Hammam,0,2014
Tizi Ouzou,Ain-Zaouia,17,2014
Tizi Ouzou,Ait Aggouacha,1,2014
Tizi Ouzou,Ait Aissa Mimoun,3,2014
Tizi Ouzou,Ait Bouadou,0,2014
Tizi Ouzou,Ait Boumehdi,0,2014
Tizi Ouzou,Ait Khelili,0,2014
Tizi Ouzou,Ait Oumalou,0,2014
Tizi Ouzou,Ait Toudert,0,2014
Tizi Ouzou,Ait Yahia Moussa,32,2014
Tizi Ouzou,Ait-Chaffaa,113,2014
Tizi Ouzou,Ait-Mahmoud,0,2014
Tizi Ouzou,Ait-Yahia,1,2014
Tizi Ouzou,Akbil,0,2014
Tizi Ouzou,Akerrou,21,2014
Tizi Ouzou,Assi Youcef,0,2014
Tizi Ouzou,Azazga,13,2014
Tizi Ouzou,Azzefoun,84,2014
Tizi Ouzou,Beni Aissi,0,2014
Tizi Ouzou,Beni Yenni,0,2014
Tizi Ouzou,Beni Zmenzer,0,2014
Tizi Ouzou,Beni-Douala,14,2014
Tizi Ouzou,Beni-Zikki,0,2014
Tizi Ouzou,Boghni,0,2014
Tizi Ouzou,Boudjima,3,2014
Tizi Ouzou,Bounouh,3,2014
Tizi Ouzou,Bouzeguene,4,2014
Tizi Ouzou,Draa El Mizan,7,2014
Tizi Ouzou,Draa-Ben-Khedda,2,2014
Tizi Ouzou,Freha,1,2014
Tizi Ouzou,Frikat,1,2014
Tizi Ouzou,Iboudraren,0,2014
Tizi Ouzou,Idjeur,78,2014
Tizi Ouzou,Iferhounene,0,2014
Tizi Ouzou,Ifigha,8,2014
Tizi Ouzou,Iflissen,71,2014
Tizi Ouzou,Illilten,1,2014
Tizi Ouzou,Illoula Oumalou,1,2014
Tizi Ouzou,Imsouhal,0,2014
Tizi Ouzou,Irdjen,0,2014
Tizi Ouzou,Larbaa-Nath-Irathen,0,2014
Tizi Ouzou,Maatkas,8,2014
Tizi Ouzou,Makouda,6,2014
Tizi Ouzou,Mechtrass,0,2014
Tizi Ouzou,Mekla,3,2014
Tizi Ouzou,Mizrana,21,2014
Tizi Ouzou,M'Kira,5,2014
Tizi Ouzou,Ouacif,0,2014
Tizi Ouzou,Ouadhia,0,2014
Tizi Ouzou,Ouaguenoun,0,2014
Tizi Ouzou,Sidi Naamane,1,2014
Tizi Ouzou,Souamaa,0,2014
Tizi Ouzou,Souk El Tenine,1,2014
Tizi Ouzou,Tadmait,33,2014
Tizi Ouzou,Tigzirt,8,2014
Tizi Ouzou,Timizart,6,2014
Tizi Ouzou,Tirmitine,2,2014
Tizi Ouzou,Tizi N'Tleta,0,2014
Tizi Ouzou,Tizi Ouzou,1,2014
Tizi Ouzou,Tizi-Ghenif,2,2014
Tizi Ouzou,Tizi-Rached,1,2014
Tizi Ouzou,Yakourene,42,2014
Tizi Ouzou,Yatafene,0,2014
Tizi Ouzou,Zekri,35,2014
Tlemcen,Ain Fettah,0,2014
Tlemcen,Ain Fezza,0,2014
Tlemcen,Ain Ghoraba,0,2014
Tlemcen,Ain Kebira,2,2014
Tlemcen,Ain Nehala,0,2014
Tlemcen,Ain Tallout,0,2014
Tlemcen,Ain Youcef,0,2014
Tlemcen,Amieur,0,2014
Tlemcen,Azails,0,2014
Tlemcen,Bab El Assa,0,2014
Tlemcen,Beni Bahdel,0,2014
Tlemcen,Beni Boussaid,2,2014
Tlemcen,Beni Khellad,1,2014
Tlemcen,Beni Mester,0,2014
Tlemcen,Beni Ouarsous,1,2014
Tlemcen,Beni Smiel,0,2014
Tlemcen,Beni Snous,0,2014
Tlemcen,Bensekrane,0,2014
Tlemcen,Bouhlou,0,2014
Tlemcen,Bouihi,0,2014
Tlemcen,Chetouane,0,2014
Tlemcen,Dar Yaghmouracene,7,2014
Tlemcen,Djebala,0,2014
Tlemcen,El Aricha,0,2014
Tlemcen,El Fehoul,0,2014
Tlemcen,El Gor,0,2014
Tlemcen,Fellaoucene,0,2014
Tlemcen,Ghazaouet,0,2014
Tlemcen,Hammam Boughrara,1,2014
Tlemcen,Hennaya,0,2014
Tlemcen,Honaine,1,2014
Tlemcen,Maghnia,0,2014
Tlemcen,Mansourah,0,2014
Tlemcen,Marsa Ben M'Hidi,1,2014
Tlemcen,Msirda Fouaga,0,2014
Tlemcen,Nedroma,2,2014
Tlemcen,Oued Chouly,0,2014
Tlemcen,Ouled Mimoun,0,2014
Tlemcen,Ouled Riyah,0,2014
Tlemcen,Remchi,0,2014
Tlemcen,Sabra,0,2014
Tlemcen,Sebbaa Chioukh,0,2014
Tlemcen,Sebdou,0,2014
Tlemcen,Sidi Abdelli,0,2014
Tlemcen,Sidi Djilali,0,2014
Tlemcen,Sidi Medjahed,0,2014
Tlemcen,Souahlia,0,2014
Tlemcen,Souani,0,2014
Tlemcen,Souk Tleta,0,2014
Tlemcen,Terny Beni Hediel,0,2014
Tlemcen,Tianet,0,2014
Tlemcen,Tlemcen,0,2014
Tlemcen,Zenata,0,2014
Adrar,Adrar,0,2015
Adrar,Akabli,0,2015
Adrar,Aougrout,0,2015
Adrar,Aoulef,0,2015
Adrar,Bordj Badji Mokhtar,0,2015
Adrar,Bouda,0,2015
Adrar,Charouine,0,2015
Adrar,Deldoul,0,2015
Adrar,Fenoughil,0,2015
Adrar,In Zghmir,0,2015
Adrar,Ksar Kaddour,0,2015
Adrar,Metarfa,0,2015
Adrar,Ouled Ahmed Temmi,0,2015
Adrar,Ouled Aissa,0,2015
Adrar,Ouled Said,0,2015
Adrar,Reggane,0,2015
Adrar,Sali,0,2015
Adrar,Sebaa,0,2015
Adrar,Talmine,0,2015
Adrar,Tamantit,0,2015
Adrar,Tamekten,0,2015
Adrar,Tamest,0,2015
Adrar,Timiaouine,0,2015
Adrar,Timmimoun,0,2015
Adrar,Tinerkouk,0,2015
Adrar,Tit,0,2015
Adrar,Tsabit,0,2015
Adrar,Zaouiet Kounta,0,2015
Aïn Defla,Ain Benian,0,2015
Aïn Defla,Ain Bouihi,1,2015
Aïn Defla,Ain Defla,0,2015
Aïn Defla,Ain Lechiakh,0,2015
Aïn Defla,Ain Soltane,2,2015
Aïn Defla,Ain Tork,25,2015
Aïn Defla,Arib,5,2015
Aïn Defla,Barbouche,0,2015
Aïn Defla,Bathia,0,2015
Aïn Defla,Belaas,0,2015
Aïn Defla,Ben Allal,5,2015
Aïn Defla,Bir Ould Khelifa,0,2015
Aïn Defla,Bordj Emir Khaled,3,2015
Aïn Defla,Boumedfaa,6,2015
Aïn Defla,Bourached,1,2015
Aïn Defla,Djelida,0,2015
Aïn Defla,Djemaa Ouled Cheikh,4,2015
Aïn Defla,Djendel,0,2015
Aïn Defla,El Abadia,0,2015
Aïn Defla,El Amra,2,2015
Aïn Defla,El Attaf,0,2015
Aïn Defla,El Hassania,0,2015
Aïn Defla,El Maine,0,2015
Aïn Defla,Hammam Righa,149,2015
Aïn Defla,Hoceinia,0,2015
Aïn Defla,Khemis Miliana,0,2015
Aïn Defla,Mekhatria,1,2015
Aïn Defla,Miliana,0,2015
Aïn Defla,Oued Chorfa,0,2015
Aïn Defla,Oued Djemaa,0,2015
Aïn Defla,Rouina,0,2015
Aïn Defla,Sidi Lakhdar,0,2015
Aïn Defla,Tacheta Zegagha,9,2015
Aïn Defla,Tarik Ibn-Ziad,7,2015
Aïn Defla,Tiberkanine,0,2015
Aïn Defla,Zeddine,0,2015
Aïn Témouchent,Aghlal,0,2015
Aïn Témouchent,Ain El Arbaa,0,2015
Aïn Témouchent,Ain Kihel,0,2015
Aïn Témouchent,Ain Temouchent,0,2015
Aïn Témouchent,Ain Tolba,0,2015
Aïn Témouchent,Aoubellil,0,2015
Aïn Témouchent,Beni Saf,0,2015
Aïn Témouchent,Bou Zedjar,1,2015
Aïn Témouchent,Chaabet El Ham,0,2015
Aïn Témouchent,Chentouf,0,2015
Aïn Témouchent,El Amria,0,2015
Aïn Témouchent,El Malah,0,2015
Aïn Témouchent,El Messaid,0,2015
Aïn Témouchent,Emir Abdelkader,0,2015
Aïn Témouchent,Hammam Bouhadjar,0,2015
Aïn Témouchent,Hassasna,0,2015
Aïn Témouchent,Hassi El Ghella,0,2015
Aïn Témouchent,Oued Berkeche,0,2015
Aïn Témouchent,Oued Sebbah,0,2015
Aïn Témouchent,Ouled Boudjemaa,0,2015
Aïn Témouchent,Ouled Kihel,0,2015
Aïn Témouchent,Oulhaca El Gheraba,0,2015
Aïn Témouchent,Sidi Ben Adda,0,2015
Aïn Témouchent,Sidi Boumediene,0,2015
Aïn Témouchent,Sidi Ouriache|Tadmaya,0,2015
Aïn Témouchent,Sidi Safi,0,2015
Aïn Témouchent,Tamzoura,0,2015
Aïn Témouchent,Terga,0,2015
Alger,Ain Benian,0,2015
Alger,Baraki,0,2015
Alger,Birtouta,0,2015
Alger,Bordj El Kiffan,0,2015
Alger,Bouzareah,1,2015
Alger,Cheraga,0,2015
Alger,Dar El Beida,2,2015
Alger,Djasr Kasentina,2,2015
Alger,Douera,0,2015
Alger,Draria,0,2015
Alger,El Achour,0,2015
Alger,Haraoua,1,2015
Alger,Khraicia,0,2015
Alger,Kouba,0,2015
Alger,Les Eucalyptus,0,2015
Alger,Mahelma,0,2015
Alger,Ouled Chebel,0,2015
Alger,Ouled Fayet,0,2015
Alger,Reghaia,0,2015
Alger,Rouiba,0,2015
Alger,Saoula,1,2015
Alger,Sidi Moussa,0,2015
Alger,Souidania,0,2015
Alger,Staoueli,0,2015
Alger,Tessala-El-Merdja,0,2015
Alger,Zeralda,1,2015
Annaba,Ain El Berda,9,2015
Annaba,Annaba,9,2015
Annaba,Berrahal,3,2015
Annaba,Chetaibi,29,2015
Annaba,Chorfa,1,2015
Annaba,El Bouni,10,2015
Annaba,El Eulma,7,2015
Annaba,El Hadjar,0,2015
Annaba,Oued El Aneb,109,2015
Annaba,Seraidi,72,2015
Annaba,Sidi Amar,3,2015
Annaba,Treat,23,2015
Batna,Ain Djasser,0,2015
Batna,Ain Touta,0,2015
Batna,Ain Yagout,0,2015
Batna,Arris,0,2015
Batna,Azil Abdelkader (Metkouak),0,2015
Batna,Barika,0,2015
Batna,Batna,0,2015
Batna,Beni Foudala El Hakania,0,2015
Batna,Bitam,0,2015
Batna,Boulhilat,0,2015
Batna,Boumegueur,0,2015
Batna,Boumia,0,2015
Batna,Bouzina,0,2015
Batna,Chemora,0,2015
Batna,Chir,0,2015
Batna,Djerma,0,2015
Batna,Djezzar,0,2015
Batna,El Hassi,0,2015
Batna,El Madher,1,2015
Batna,Fesdis,0,2015
Batna,Foum Toub,0,2015
Batna,Ghessira,0,2015
Batna,Gosbat,0,2015
Batna,Guiga,0,2015
Batna,Hidoussa,0,2015
Batna,Ichmoul,0,2015
Batna,Inoughissen,0,2015
Batna,Kimmel,0,2015
Batna,Ksar Bellezma,0,2015
Batna,Larbaa,0,2015
Batna,Lazrou,0,2015
Batna,Lemsane,0,2015
Batna,Maafa,0,2015
Batna,M'Doukal,0,2015
Batna,Menaa,0,2015
Batna,Merouana,0,2015
Batna,N'Gaous,0,2015
Batna,Oued Chaaba,0,2015
Batna,Oued El Ma,0,2015
Batna,Oued Taga,0,2015
Batna,Ouled Ammar,0,2015
Batna,Ouled Aouf,0,2015
Batna,Ouled Fadhel,0,2015
Batna,Ouled Sellem,0,2015
Batna,Ouled Si Slimane,0,2015
Batna,Ouyoun El Assafir,0,2015
Batna,Ras El Aioun,0,2015
Batna,Rehbat,0,2015
Batna,Sefiane,0,2015
Batna,Seggana,0,2015
Batna,Seriana,0,2015
Batna,T Kout,0,2015
Batna,Talkhamt,0,2015
Batna,Taxlent,0,2015
Batna,Tazoult,0,2015
Batna,Teniet El Abed,0,2015
Batna,Tighanimine,0,2015
Batna,Tigharghar,0,2015
Batna,Tilatou,0,2015
Batna,Timgad,0,2015
Batna,Zanet El Beida,0,2015
Béchar,Abadla,0,2015
Béchar,Bechar,0,2015
Béchar,Beni Abbes,0,2015
Béchar,Beni Ikhlef,0,2015
Béchar,Beni Ounif,0,2015
Béchar,Boukais,0,2015
Béchar,El Ouata,0,2015
Béchar,Erg Ferradj,0,2015
Béchar,Igli,0,2015
Béchar,Kenadsa,0,2015
Béchar,Kerzaz,0,2015
Béchar,Ksabi,0,2015
Béchar,Lahmar,0,2015
Béchar,Mechraa Houari Boumediene,0,2015
Béchar,Meridja,0,2015
Béchar,Mogheul,0,2015
Béchar,Ouled Khoudir,0,2015
Béchar,Tabelbala,0,2015
Béchar,Taghit,0,2015
Béchar,Tamtert,0,2015
Béchar,Timoudi,0,2015
Béjaïa,Adekar,15,2015
Béjaïa,Ait R'Zine,0,2015
Béjaïa,Ait-Smail,0,2015
Béjaïa,Akbou,0,2015
Béjaïa,Akfadou,6,2015
Béjaïa,Amalou,0,2015
Béjaïa,Amizour,12,2015
Béjaïa,Aokas,4,2015
Béjaïa,Bejaia,81,2015
Béjaïa,Beni Dejllil,2,2015
Béjaïa,Beni K'Sila,201,2015
Béjaïa,Benimaouche,0,2015
Béjaïa,Beni-Mellikeche,0,2015
Béjaïa,Berbacha,9,2015
Béjaïa,Boudjellil,0,2015
Béjaïa,Bouhamza,0,2015
Béjaïa,Boukhlifa,84,2015
Béjaïa,Chellata,0,2015
Béjaïa,Chemini,1,2015
Béjaïa,Darguina,4,2015
Béjaïa,Draa El Caid,0,2015
Béjaïa,El Kseur,17,2015
Béjaïa,Feraoun,0,2015
Béjaïa,Ifelain Ilmathen,3,2015
Béjaïa,Ighil-Ali,0,2015
Béjaïa,Ighrem,0,2015
Béjaïa,Kendira,25,2015
Béjaïa,Kherrata,0,2015
Béjaïa,Melbou,25,2015
Béjaïa,Oued Ghir,70,2015
Béjaïa,Ouzzelaguen,5,2015
Béjaïa,Seddouk,0,2015
Béjaïa,Sidi Said,0,2015
Béjaïa,Smaoun,1,2015
Béjaïa,Souk El Tenine,4,2015
Béjaïa,Souk Oufella,14,2015
Béjaïa,Tala Hamza,14,2015
Béjaïa,Tamokra,0,2015
Béjaïa,Tamridjet,2,2015
Béjaïa,Taourit Ighil,4,2015
Béjaïa,Taskriout,9,2015
Béjaïa,Tazmalt,0,2015
Béjaïa,Tichy,50,2015
Béjaïa,Tifra,10,2015
Béjaïa,Timezrit,15,2015
Béjaïa,Tinedbar,3,2015
Béjaïa,Tizi-N'Berber,8,2015
Béjaïa,Toudja,123,2015
Biskra,Ain Naga,0,2015
Biskra,Ain Zaatout,0,2015
Biskra,Besbes,0,2015
Biskra,Biskra,0,2015
Biskra,Bordj Ben Azzouz,0,2015
Biskra,Bouchakroune,0,2015
Biskra,Branis,0,2015
Biskra,Chetma,0,2015
Biskra,Chouaiba|Ouled Rahma,0,2015
Biskra,Daoussen,0,2015
Biskra,Djamora,0,2015
Biskra,El Feidh,0,2015
Biskra,El Ghrous,0,2015
Biskra,El Hadjab,0,2015
Biskra,El Haouch,0,2015
Biskra,El Kentara,0,2015
Biskra,El Ouitaya,0,2015
Biskra,Foughala,0,2015
Biskra,Khenguet Sidi Nadji,0,2015
Biskra,Lichana,0,2015
Biskra,Lioua,0,2015
Biskra,M_Ziraa,0,2015
Biskra,Mechouneche,0,2015
Biskra,Mekhadma,0,2015
Biskra,M'Lili,0,2015
Biskra,Ouled Djellal,0,2015
Biskra,Oumache,0,2015
Biskra,Ourlal,0,2015
Biskra,Ras Miaad|Ouled Sassi,0,2015
Biskra,Sidi Khaled,0,2015
Biskra,Sidi Okba,0,2015
Biskra,Tolga,0,2015
Biskra,Zeribet El Oued,0,2015
Blida,Ain Romana,19,2015
Blida,Beni Merad,0,2015
Blida,Beni-Tamou,0,2015
Blida,Benkhelil,0,2015
Blida,Blida,0,2015
Blida,Bouaarfa,15,2015
Blida,Boufarik,4,2015
Blida,Bougara,3,2015
Blida,Bouinan,21,2015
Blida,Chebli,1,2015
Blida,Chiffa,6,2015
Blida,Chrea,23,2015
Blida,Djebabra,2,2015
Blida,El-Affroun,4,2015
Blida,Gherouaou,1,2015
Blida,Hammam Melouane,5,2015
Blida,Larbaa,5,2015
Blida,Meftah,5,2015
Blida,Mouzaia,1,2015
Blida,Oued Djer,11,2015
Blida,Oued El Alleug,1,2015
Blida,Ouled Slama,1,2015
Blida,Ouled Yaich,3,2015
Blida,Souhan,27,2015
Blida,Soumaa,0,2015
Bordj Bou Arréridj,Ain Taghrout,0,2015
Bordj Bou Arréridj,Ain Tesra,0,2015
Bordj Bou Arréridj,Belimour,0,2015
Bordj Bou Arréridj,Bendaoud,0,2015
Bordj Bou Arréridj,Bir Kasdali,0,2015
Bordj Bou Arréridj,Bordj Bou Arreridj,0,2015
Bordj Bou Arréridj,Bordj Ghdir,0,2015
Bordj Bou Arréridj,Bordj Zemoura,0,2015
Bordj Bou Arréridj,Colla,2,2015
Bordj Bou Arréridj,Djaafra,0,2015
Bordj Bou Arréridj,El Ach,0,2015
Bordj Bou Arréridj,El Achir,0,2015
Bordj Bou Arréridj,El Anseur,0,2015
Bordj Bou Arréridj,El Hamadia,0,2015
Bordj Bou Arréridj,El Main,0,2015
Bordj Bou Arréridj,El M'Hir,0,2015
Bordj Bou Arréridj,Ghilassa,0,2015
Bordj Bou Arréridj,Haraza,0,2015
Bordj Bou Arréridj,Hasnaoua,0,2015
Bordj Bou Arréridj,Khelil,0,2015
Bordj Bou Arréridj,Ksour,0,2015
Bordj Bou Arréridj,Mansoura,0,2015
Bordj Bou Arréridj,Medjana,0,2015
Bordj Bou Arréridj,Ouled Brahem,0,2015
Bordj Bou Arréridj,Ouled Dahmane,0,2015
Bordj Bou Arréridj,Ouled Sidi Brahim,0,2015
Bordj Bou Arréridj,Rabta,0,2015
Bordj Bou Arréridj,Ras El Oued,0,2015
Bordj Bou Arréridj,Sidi Embarek,0,2015
Bordj Bou Arréridj,Tafreg,0,2015
Bordj Bou Arréridj,Taglait,0,2015
Bordj Bou Arréridj,Teniet En Nasr,0,2015
Bordj Bou Arréridj,Tesmart,0,2015
Bordj Bou Arréridj,Tixter,0,2015
Bouira,Aghbalou,5,2015
Bouira,Ahl El Ksar,0,2015
Bouira,Ahnif,0,2015
Bouira,Ain El Hadjar,1,2015
Bouira,Ain Laloui,0,2015
Bouira,Ain Turk,0,2015
Bouira,Ain-Bessem,6,2015
Bouira,Ait Laaziz,0,2015
Bouira,Aomar,26,2015
Bouira,Ath Mansour Taourirt,0,2015
Bouira,Bechloul,0,2015
Bouira,Bir Ghbalou,0,2015
Bouira,Bordj Okhriss,0,2015
Bouira,Bouderbala,3,2015
Bouira,Bouira,2,2015
Bouira,Boukram,4,2015
Bouira,Chorfa,0,2015
Bouira,Dechmia,0,2015
Bouira,Dirrah,0,2015
Bouira,Djebahia,2,2015
Bouira,El Adjiba,1,2015
Bouira,El Asnam,0,2015
Bouira,El Hachimia,4,2015
Bouira,El Hakimia,0,2015
Bouira,El Khabouzia,0,2015
Bouira,El Mokrani|El Madjen,0,2015
Bouira,Guerrouma,1,2015
Bouira,Hadjera Zerga,0,2015
Bouira,Haizer,2,2015
Bouira,Kadiria,56,2015
Bouira,Lakhdaria,30,2015
Bouira,Maala,2,2015
Bouira,Maamora,0,2015
Bouira,M'Chedallah,1,2015
Bouira,Mezdour,0,2015
Bouira,Oued El Berdi,1,2015
Bouira,Ouled Rached,0,2015
Bouira,Raouraoua,0,2015
Bouira,Ridane,0,2015
Bouira,Saharidj,1,2015
Bouira,Souk El Khemis,0,2015
Bouira,Sour El Ghouzlane,0,2015
Bouira,Taghzout,1,2015
Bouira,Taguedit,0,2015
Bouira,Zbarbar|El Isseri,4,2015
Boumerdès,Afir,5,2015
Boumerdès,Ammal,2,2015
Boumerdès,Baghlia,1,2015
Boumerdès,Ben Choud,0,2015
Boumerdès,Beni Amrane,2,2015
Boumerdès,Bordj Menaiel,0,2015
Boumerdès,Boudouaou,8,2015
Boumerdès,Boudouaou El Bahri,1,2015
Boumerdès,Boumerdes,2,2015
Boumerdès,Bouzegza Keddara,5,2015
Boumerdès,Chabet El Ameur,1,2015
Boumerdès,Corso,1,2015
Boumerdès,Dellys,0,2015
Boumerdès,Djinet,1,2015
Boumerdès,El Kharrouba,47,2015
Boumerdès,Hammadi,0,2015
Boumerdès,Isser,1,2015
Boumerdès,Khemis El Khechna,36,2015
Boumerdès,Larbatache,38,2015
Boumerdès,Leghata,2,2015
Boumerdès,Naciria,0,2015
Boumerdès,Ouled Aissa,1,2015
Boumerdès,Ouled Hedadj,0,2015
Boumerdès,Ouled Moussa,0,2015
Boumerdès,Si Mustapha,1,2015
Boumerdès,Sidi Daoud,1,2015
Boumerdès,Souk El Had,1,2015
Boumerdès,Taourga,2,2015
Boumerdès,Thenia,4,2015
Boumerdès,Tidjelabine,4,2015
Boumerdès,Timezrit,0,2015
Boumerdès,Zemmouri,6,2015
Chlef,Abou El Hassen,0,2015
Chlef,Ain Merrane,0,2015
Chlef,Benairia,15,2015
Chlef,Beni Bouattab,0,2015
Chlef,Beni Haoua,0,2015
Chlef,Beni Rached,0,2015
Chlef,Boukadir,0,2015
Chlef,Bouzeghaia,0,2015
Chlef,Breira,0,2015
Chlef,Chettia,0,2015
Chlef,Chlef,0,2015
Chlef,Dahra,3,2015
Chlef,El Hadjadj,0,2015
Chlef,El Karimia,0,2015
Chlef,El Marsa,4,2015
Chlef,Harchoune,0,2015
Chlef,Herenfa,0,2015
Chlef,Labiod Medjadja,0,2015
Chlef,Moussadek,0,2015
Chlef,Oued Fodda,0,2015
Chlef,Oued Goussine,11,2015
Chlef,Oued Sly,0,2015
Chlef,Ouled Abbes,0,2015
Chlef,Ouled Ben Abdelkader,0,2015
Chlef,Ouled Fares,0,2015
Chlef,Oum Drou,0,2015
Chlef,Sendjas,0,2015
Chlef,Sidi Abderrahmane,0,2015
Chlef,Sidi Akkacha,0,2015
Chlef,Sobha,0,2015
Chlef,Tadjena,0,2015
Chlef,Taougrit,0,2015
Chlef,Telassa,0,2015
Chlef,Tenes,3,2015
Chlef,Zeboudja,16,2015
Constantine,Ain Abid,1,2015
Constantine,Ain Semara,1,2015
Constantine,Ben Badis,4,2015
Constantine,Beni Hamidane,0,2015
Constantine,Boudjeriou Messaoud,0,2015
Constantine,Constantine,1,2015
Constantine,Didouche Mourad,0,2015
Constantine,El Khroub,0,2015
Constantine,Hamma Bouziane,0,2015
Constantine,Ibn Ziad,0,2015
Constantine,Ouled Rahmoune,0,2015
Constantine,Zighoud Youcef,3,2015
Djelfa,Ain Chouhada,0,2015
Djelfa,Ain El Ibel,0,2015
Djelfa,Ain Fekka,0,2015
Djelfa,Ain Maabed,0,2015
Djelfa,Ain Oussera,0,2015
Djelfa,Amourah,0,2015
Djelfa,Benhar,0,2015
Djelfa,Benyacoub,0,2015
Djelfa,Birine,0,2015
Djelfa,Bouira Lahdab,0,2015
Djelfa,Charef,0,2015
Djelfa,Dar Chioukh,0,2015
Djelfa,Deldoul,0,2015
Djelfa,Djelfa,0,2015
Djelfa,Douis,0,2015
Djelfa,El Guedid,0,2015
Djelfa,El Idrissia,0,2015
Djelfa,El Khemis,0,2015
Djelfa,Faidh El Botma,0,2015
Djelfa,Guernini,0,2015
Djelfa,Guettara,0,2015
Djelfa,Had Sahary,0,2015
Djelfa,Hassi Bahbah,0,2015
Djelfa,Hassi El Euch,0,2015
Djelfa,Hassi Fedoul,0,2015
Djelfa,Messaad,0,2015
Djelfa,M'Liliha,0,2015
Djelfa,Moudjebara,0,2015
Djelfa,Oum Laadham,0,2015
Djelfa,Sed Rahal,0,2015
Djelfa,Selmana,0,2015
Djelfa,Sidi Baizid,0,2015
Djelfa,Sidi Ladjel,0,2015
Djelfa,Tadmit,0,2015
Djelfa,Zaafrane,0,2015
Djelfa,Zaccar,0,2015
El Bayadh,Ain El Orak,0,2015
El Bayadh,Arbaouat,0,2015
El Bayadh,Boualem,0,2015
El Bayadh,Bougtoub,0,2015
El Bayadh,Boussemghoun,0,2015
El Bayadh,Brezina,0,2015
El Bayadh,Cheguig,0,2015
El Bayadh,Chellala,0,2015
El Bayadh,El Bayadh,0,2015
El Bayadh,El Biodh Sidi Cheikh,0,2015
El Bayadh,El Bnoud,0,2015
El Bayadh,El Kheither,0,2015
El Bayadh,El Mehara,0,2015
El Bayadh,Ghassoul,0,2015
El Bayadh,Kef El Ahmar,0,2015
El Bayadh,Krakda,0,2015
El Bayadh,Rogassa,0,2015
El Bayadh,Sidi Ameur,0,2015
El Bayadh,Sidi Slimane,0,2015
