SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,TC_LOSS_HA_2017,TC_LOSS_HA_2018
M'SILA,OULED MANSOUR,25,25843,0,0
M'SILA,OULED MANSOUR,30,25843,0,0
M'SILA,OULED MANSOUR,50,25843,0,0
M'SILA,OULED MANSOUR,75,25843,0,0
M'SILA,OULED SIDI BRAHIM,10,20839,0,0
M'SILA,OULED SIDI BRAHIM,15,20839,0,0
M'SILA,OULED SIDI BRAHIM,20,20839,0,0
M'SILA,OULED SIDI BRAHIM,25,20839,0,0
M'SILA,OULED SIDI BRAHIM,30,20839,0,0
M'SILA,OULED SIDI BRAHIM,50,20839,0,0
M'SILA,OULED SIDI BRAHIM,75,20839,0,0
M'SILA,OULED SLIMANE,10,46395,0,0
M'SILA,OULED SLIMANE,15,46395,0,0
M'SILA,OULED SLIMANE,20,46395,0,0
M'SILA,OULED SLIMANE,25,46395,0,0
M'SILA,OULED SLIMANE,30,46395,0,0
M'SILA,OULED SLIMANE,50,46395,0,0
M'SILA,OULED SLIMANE,75,46395,0,0
M'SILA,OULTENE,10,17893,0,0
M'SILA,OULTENE,15,17893,0,0
M'SILA,OULTENE,20,17893,0,0
M'SILA,OULTENE,25,17893,0,0
M'SILA,OULTENE,30,17893,0,0
M'SILA,OULTENE,50,17893,0,0
M'SILA,OULTENE,75,17893,0,0
M'SILA,SIDI AISSA,10,63462,0,0
M'SILA,SIDI AISSA,15,63462,0,0
M'SILA,SIDI AISSA,20,63462,0,0
M'SILA,SIDI AISSA,25,63462,0,0
M'SILA,SIDI AISSA,30,63462,0,0
M'SILA,SIDI AISSA,50,63462,0,0
M'SILA,SIDI AISSA,75,63462,0,0
M'SILA,SIDI AMEUR,10,91699,0,0
M'SILA,SIDI AMEUR,15,91699,0,0
M'SILA,SIDI AMEUR,20,91699,0,0
M'SILA,SIDI AMEUR,25,91699,0,0
M'SILA,SIDI AMEUR,30,91699,0,0
M'SILA,SIDI AMEUR,50,91699,0,0
M'SILA,SIDI AMEUR,75,91699,0,0
M'SILA,SIDI HADJERES,10,55216,0,0
M'SILA,SIDI HADJERES,15,55216,0,0
M'SILA,SIDI HADJERES,20,55216,0,0
M'SILA,SIDI HADJERES,25,55216,0,0
M'SILA,SIDI HADJERES,30,55216,0,0
M'SILA,SIDI HADJERES,50,55216,0,0
M'SILA,SIDI HADJERES,75,55216,0,0
M'SILA,SIDI M'HAMED,10,30030,0,0
M'SILA,SIDI M'HAMED,15,30030,0,0
M'SILA,SIDI M'HAMED,20,30030,0,0
M'SILA,SIDI M'HAMED,25,30030,0,0
M'SILA,SIDI M'HAMED,30,30030,0,0
M'SILA,SIDI M'HAMED,50,30030,0,0
M'SILA,SIDI M'HAMED,75,30030,0,0
M'SILA,SLIM,10,39009,0,0
M'SILA,SLIM,15,39009,0,0
M'SILA,SLIM,20,39009,0,0
M'SILA,SLIM,25,39009,0,0
M'SILA,SLIM,30,39009,0,0
M'SILA,SLIM,50,39009,0,0
M'SILA,SLIM,75,39009,0,0
M'SILA,SOUMAA,10,37654,0,0
M'SILA,SOUMAA,15,37654,0,0
M'SILA,SOUMAA,20,37654,0,0
M'SILA,SOUMAA,25,37654,0,0
M'SILA,SOUMAA,30,37654,0,0
M'SILA,SOUMAA,50,37654,0,0
M'SILA,SOUMAA,75,37654,0,0
M'SILA,TAMSA,10,57721,0,0
M'SILA,TAMSA,15,57721,0,0
M'SILA,TAMSA,20,57721,0,0
M'SILA,TAMSA,25,57721,0,0
M'SILA,TAMSA,30,57721,0,0
M'SILA,TAMSA,50,57721,0,0
M'SILA,TAMSA,75,57721,0,0
M'SILA,TARMOUNT,10,19090,0,0
M'SILA,TARMOUNT,15,19090,0,0
M'SILA,TARMOUNT,20,19090,0,0
M'SILA,TARMOUNT,25,19090,0,0
M'SILA,TARMOUNT,30,19090,0,0
M'SILA,TARMOUNT,50,19090,0,0
M'SILA,TARMOUNT,75,19090,0,0
M'SILA,ZARZOUR,10,35018,0,0
M'SILA,ZARZOUR,15,35018,0,0
M'SILA,ZARZOUR,20,35018,0,0
M'SILA,ZARZOUR,25,35018,0,0
M'SILA,ZARZOUR,30,35018,0,0
M'SILA,ZARZOUR,50,35018,0,0
M'SILA,ZARZOUR,75,35018,0,0
MASCARA,AIN FARES,10,8202,0,0
MASCARA,AIN FARES,15,8202,0,0
MASCARA,AIN FARES,20,8202,0,0
MASCARA,AIN FARES,25,8202,0,0
MASCARA,AIN FARES,30,8202,0,0
MASCARA,AIN FARES,50,8202,0,0
MASCARA,AIN FARES,75,8202,0,0
MASCARA,AIN FEKAN,10,18890,0,0
MASCARA,AIN FEKAN,15,18890,0,0
MASCARA,AIN FEKAN,20,18890,0,0
MASCARA,AIN FEKAN,25,18890,0,0
MASCARA,AIN FEKAN,30,18890,0,0
MASCARA,AIN FEKAN,50,18890,0,0
MASCARA,AIN FEKAN,75,18890,0,0
MASCARA,AIN FERAH,10,21481,0,0
MASCARA,AIN FERAH,15,21481,0,0
MASCARA,AIN FERAH,20,21481,0,0
MASCARA,AIN FERAH,25,21481,0,0
MASCARA,AIN FERAH,30,21481,0,0
MASCARA,AIN FERAH,50,21481,0,0
MASCARA,AIN FERAH,75,21481,0,0
MASCARA,AIN FRASS,10,13438,0,0
MASCARA,AIN FRASS,15,13438,0,0
MASCARA,AIN FRASS,20,13438,0,0
MASCARA,AIN FRASS,25,13438,0,0
MASCARA,AIN FRASS,30,13438,0,0
MASCARA,AIN FRASS,50,13438,0,0
MASCARA,AIN FRASS,75,13438,0,0
MASCARA,ALAIMIA,10,5739,0,0
MASCARA,ALAIMIA,15,5739,0,0
MASCARA,ALAIMIA,20,5739,0,0
MASCARA,ALAIMIA,25,5739,0,0
MASCARA,ALAIMIA,30,5739,0,0
MASCARA,ALAIMIA,50,5739,0,0
MASCARA,ALAIMIA,75,5739,0,0
MASCARA,AOUF,10,16355,0,0
MASCARA,AOUF,15,16355,0,0
MASCARA,AOUF,20,16355,0,0
MASCARA,AOUF,25,16355,0,0
MASCARA,AOUF,30,16355,0,0
MASCARA,AOUF,50,16355,0,0
MASCARA,AOUF,75,16355,0,0
MASCARA,BENIAN,10,13657,0,0
MASCARA,BENIAN,15,13657,0,0
MASCARA,BENIAN,20,13657,0,0
MASCARA,BENIAN,25,13657,0,0
MASCARA,BENIAN,30,13657,0,0
MASCARA,BENIAN,50,13657,0,0
MASCARA,BENIAN,75,13657,0,0
MASCARA,BOU HENNI,10,12716,0,0
MASCARA,BOU HENNI,15,12716,0,0
MASCARA,BOU HENNI,20,12716,0,0
MASCARA,BOU HENNI,25,12716,0,0
MASCARA,BOU HENNI,30,12716,0,0
MASCARA,BOU HENNI,50,12716,0,0
MASCARA,BOU HENNI,75,12716,0,0
MASCARA,BOUHANIFIA,10,19890,0,0
MASCARA,BOUHANIFIA,15,19890,0,0
MASCARA,BOUHANIFIA,20,19890,0,0
MASCARA,BOUHANIFIA,25,19890,0,0
MASCARA,BOUHANIFIA,30,19890,0,0
MASCARA,BOUHANIFIA,50,19890,0,0
MASCARA,BOUHANIFIA,75,19890,0,0
MASCARA,CHORFA,10,21009,0,0
MASCARA,CHORFA,15,21009,0,0
MASCARA,CHORFA,20,21009,0,0
MASCARA,CHORFA,25,21009,0,0
MASCARA,CHORFA,30,21009,0,0
MASCARA,CHORFA,50,21009,0,0
MASCARA,CHORFA,75,21009,0,0
MASCARA,EL BORDJ,10,9054,0,0
MASCARA,EL BORDJ,15,9054,0,0
MASCARA,EL BORDJ,20,9054,0,0
MASCARA,EL BORDJ,25,9054,0,0
MASCARA,EL BORDJ,30,9054,0,0
MASCARA,EL BORDJ,50,9054,0,0
MASCARA,EL BORDJ,75,9054,0,0
MASCARA,EL GAADA,10,12106,0,0
MASCARA,EL GAADA,15,12106,0,0
MASCARA,EL GAADA,20,12106,0,0
MASCARA,EL GAADA,25,12106,0,0
MASCARA,EL GAADA,30,12106,0,0
MASCARA,EL GAADA,50,12106,0,0
MASCARA,EL GAADA,75,12106,0,0
MASCARA,EL GHOMRI,10,11992,0,0
MASCARA,EL GHOMRI,15,11992,0,0
MASCARA,EL GHOMRI,20,11992,0,0
MASCARA,EL GHOMRI,25,11992,0,0
MASCARA,EL GHOMRI,30,11992,0,0
MASCARA,EL GHOMRI,50,11992,0,0
MASCARA,EL GHOMRI,75,11992,0,0
MASCARA,EL GUETTANA,10,9694,0,0
MASCARA,EL GUETTANA,15,9694,0,0
MASCARA,EL GUETTANA,20,9694,0,0
MASCARA,EL GUETTANA,25,9694,0,0
MASCARA,EL GUETTANA,30,9694,0,0
MASCARA,EL GUETTANA,50,9694,0,0
MASCARA,EL GUETTANA,75,9694,0,0
MASCARA,EL HACHEM,10,25380,0,0
MASCARA,EL HACHEM,15,25380,0,0
MASCARA,EL HACHEM,20,25380,0,0
MASCARA,EL HACHEM,25,25380,0,0
MASCARA,EL HACHEM,30,25380,0,0
MASCARA,EL HACHEM,50,25380,0,0
MASCARA,EL HACHEM,75,25380,0,0
MASCARA,EL KEURT,10,4738,0,0
MASCARA,EL KEURT,15,4738,0,0
MASCARA,EL KEURT,20,4738,0,0
MASCARA,EL KEURT,25,4738,0,0
MASCARA,EL KEURT,30,4738,0,0
MASCARA,EL KEURT,50,4738,0,0
MASCARA,EL KEURT,75,4738,0,0
MASCARA,EL MAMOUNIA,10,9104,0,0
MASCARA,EL MAMOUNIA,15,9104,0,0
MASCARA,EL MAMOUNIA,20,9104,0,0
MASCARA,EL MAMOUNIA,25,9104,0,0
MASCARA,EL MAMOUNIA,30,9104,0,0
MASCARA,EL MAMOUNIA,50,9104,0,0
MASCARA,EL MAMOUNIA,75,9104,0,0
MASCARA,EL MATMOR,10,5069,0,0
MASCARA,EL MATMOR,15,5069,0,0
MASCARA,EL MATMOR,20,5069,0,0
MASCARA,EL MATMOR,25,5069,0,0
MASCARA,EL MATMOR,30,5069,0,0
MASCARA,EL MATMOR,50,5069,0,0
MASCARA,EL MATMOR,75,5069,0,0
MASCARA,EL MENAOUER,10,8631,0,0
MASCARA,EL MENAOUER,15,8631,0,0
MASCARA,EL MENAOUER,20,8631,0,0
MASCARA,EL MENAOUER,25,8631,0,0
MASCARA,EL MENAOUER,30,8631,0,0
MASCARA,EL MENAOUER,50,8631,0,0
MASCARA,EL MENAOUER,75,8631,0,0
MASCARA,FERRAGUIG,10,9856,0,0
MASCARA,FERRAGUIG,15,9856,0,0
MASCARA,FERRAGUIG,20,9856,0,0
MASCARA,FERRAGUIG,25,9856,0,0
MASCARA,FERRAGUIG,30,9856,0,0
MASCARA,FERRAGUIG,50,9856,0,0
MASCARA,FERRAGUIG,75,9856,0,0
MASCARA,FROHA,10,5644,0,0
MASCARA,FROHA,15,5644,0,0
MASCARA,FROHA,20,5644,0,0
MASCARA,FROHA,25,5644,0,0
MASCARA,FROHA,30,5644,0,0
MASCARA,FROHA,50,5644,0,0
MASCARA,FROHA,75,5644,0,0
MASCARA,GHARROUS,10,12222,0,0
MASCARA,GHARROUS,15,12222,0,0
MASCARA,GHARROUS,20,12222,0,0
MASCARA,GHARROUS,25,12222,0,0
MASCARA,GHARROUS,30,12222,0,0
MASCARA,GHARROUS,50,12222,0,0
MASCARA,GHARROUS,75,12222,0,0
MASCARA,GHRISS,10,11063,0,0
MASCARA,GHRISS,15,11063,0,0
MASCARA,GHRISS,20,11063,0,0
MASCARA,GHRISS,25,11063,0,0
MASCARA,GHRISS,30,11063,0,0
MASCARA,GHRISS,50,11063,0,0
MASCARA,GHRISS,75,11063,0,0
MASCARA,GUERDJOUM,10,3823,0,0
MASCARA,GUERDJOUM,15,3823,0,0
MASCARA,GUERDJOUM,20,3823,0,0
MASCARA,GUERDJOUM,25,3823,0,0
MASCARA,GUERDJOUM,30,3823,0,0
MASCARA,GUERDJOUM,50,3823,0,0
MASCARA,GUERDJOUM,75,3823,0,0
MASCARA,HACINE,10,13784,0,0
MASCARA,HACINE,15,13784,0,0
MASCARA,HACINE,20,13784,0,0
MASCARA,HACINE,25,13784,0,0
MASCARA,HACINE,30,13784,0,0
MASCARA,HACINE,50,13784,0,0
MASCARA,HACINE,75,13784,0,0
MASCARA,KHALOUIA,10,1614,0,0
MASCARA,KHALOUIA,15,1614,0,0
MASCARA,KHALOUIA,20,1614,0,0
MASCARA,KHALOUIA,25,1614,0,0
MASCARA,KHALOUIA,30,1614,0,0
MASCARA,KHALOUIA,50,1614,0,0
MASCARA,KHALOUIA,75,1614,0,0
MASCARA,MAGTAA DOUZ,10,18583,0,0
MASCARA,MAGTAA DOUZ,15,18583,0,0
MASCARA,MAGTAA DOUZ,20,18583,0,0
MASCARA,MAGTAA DOUZ,25,18583,0,0
MASCARA,MAGTAA DOUZ,30,18583,0,0
MASCARA,MAGTAA DOUZ,50,18583,0,0
MASCARA,MAGTAA DOUZ,75,18583,0,0
MASCARA,MAKHDA,10,12423,0,0
MASCARA,MAKHDA,15,12423,0,0
MASCARA,MAKHDA,20,12423,0,0
MASCARA,MAKHDA,25,12423,0,0
MASCARA,MAKHDA,30,12423,0,0
MASCARA,MAKHDA,50,12423,0,0
MASCARA,MAKHDA,75,12423,0,0
MASCARA,MAOUSSA,10,7306,0,0
MASCARA,MAOUSSA,15,7306,0,0
MASCARA,MAOUSSA,20,7306,0,0
MASCARA,MAOUSSA,25,7306,0,0
MASCARA,MAOUSSA,30,7306,0,0
MASCARA,MAOUSSA,50,7306,0,0
MASCARA,MAOUSSA,75,7306,0,0
MASCARA,MASCARA,10,7548,0,0
MASCARA,MASCARA,15,7548,0,0
MASCARA,MASCARA,20,7548,0,0
MASCARA,MASCARA,25,7548,0,0
MASCARA,MASCARA,30,7548,0,0
MASCARA,MASCARA,50,7548,0,0
MASCARA,MASCARA,75,7548,0,0
MASCARA,MOHAMMADIA,10,15605,0,0
MASCARA,MOHAMMADIA,15,15605,0,0
MASCARA,MOHAMMADIA,20,15605,0,0
MASCARA,MOHAMMADIA,25,15605,0,0
MASCARA,MOHAMMADIA,30,15605,0,0
MASCARA,MOHAMMADIA,50,15605,0,0
MASCARA,MOHAMMADIA,75,15605,0,0
MASCARA,NESMOTH,10,9897,0,0
MASCARA,NESMOTH,15,9897,0,0
MASCARA,NESMOTH,20,9897,0,0
MASCARA,NESMOTH,25,9897,0,0
MASCARA,NESMOTH,30,9897,0,0
MASCARA,NESMOTH,50,9897,0,0
MASCARA,NESMOTH,75,9897,0,0
MASCARA,OGGAZ,10,14186,0,0
MASCARA,OGGAZ,15,14186,0,0
MASCARA,OGGAZ,20,14186,0,0
MASCARA,OGGAZ,25,14186,0,0
MASCARA,OGGAZ,30,14186,0,0
MASCARA,OGGAZ,50,14186,0,0
MASCARA,OGGAZ,75,14186,0,0
MASCARA,OUED EL ABTAL,10,20125,0,0
MASCARA,OUED EL ABTAL,15,20125,0,0
MASCARA,OUED EL ABTAL,20,20125,0,0
MASCARA,OUED EL ABTAL,25,20125,0,0
MASCARA,OUED EL ABTAL,30,20125,0,0
MASCARA,OUED EL ABTAL,50,20125,0,0
MASCARA,OUED EL ABTAL,75,20125,0,0
MASCARA,OUED TARIA,10,15390,0,0
MASCARA,OUED TARIA,15,15390,0,0
MASCARA,OUED TARIA,20,15390,0,0
MASCARA,OUED TARIA,25,15390,0,0
MASCARA,OUED TARIA,30,15390,0,0
MASCARA,OUED TARIA,50,15390,0,0
MASCARA,OUED TARIA,75,15390,0,0
MASCARA,RAS AIN AMIROUCHE,10,11308,0,0
MASCARA,RAS AIN AMIROUCHE,15,11308,0,0
MASCARA,RAS AIN AMIROUCHE,20,11308,0,0
MASCARA,RAS AIN AMIROUCHE,25,11308,0,0
MASCARA,RAS AIN AMIROUCHE,30,11308,0,0
MASCARA,RAS AIN AMIROUCHE,50,11308,0,0
MASCARA,RAS AIN AMIROUCHE,75,11308,0,0
MASCARA,SEDJERARA,10,11312,0,0
MASCARA,SEDJERARA,15,11312,0,0
MASCARA,SEDJERARA,20,11312,0,0
MASCARA,SEDJERARA,25,11312,0,0
MASCARA,SEDJERARA,30,11312,0,0
MASCARA,SEDJERARA,50,11312,0,0
MASCARA,SEDJERARA,75,11312,0,0
MASCARA,SEHAILIA,10,5523,0,0
MASCARA,SEHAILIA,15,5523,0,0
MASCARA,SEHAILIA,20,5523,0,0
MASCARA,SEHAILIA,25,5523,0,0
MASCARA,SEHAILIA,30,5523,0,0
MASCARA,SEHAILIA,50,5523,0,0
MASCARA,SEHAILIA,75,5523,0,0
MASCARA,SIDI ABDELDJEBAR,10,7713,0,0
MASCARA,SIDI ABDELDJEBAR,15,7713,0,0
MASCARA,SIDI ABDELDJEBAR,20,7713,0,0
MASCARA,SIDI ABDELDJEBAR,25,7713,0,0
MASCARA,SIDI ABDELDJEBAR,30,7713,0,0
MASCARA,SIDI ABDELDJEBAR,50,7713,0,0
MASCARA,SIDI ABDELDJEBAR,75,7713,0,0
MASCARA,SIDI ABDELMOUMENE,10,12304,0,0
MASCARA,SIDI ABDELMOUMENE,15,12304,0,0
MASCARA,SIDI ABDELMOUMENE,20,12304,0,0
MASCARA,SIDI ABDELMOUMENE,25,12304,0,0
MASCARA,SIDI ABDELMOUMENE,30,12304,0,0
MASCARA,SIDI ABDELMOUMENE,50,12304,0,0
MASCARA,SIDI ABDELMOUMENE,75,12304,0,0
MASCARA,SIDI BOUSSAID,10,7854,0,0
MASCARA,SIDI BOUSSAID,15,7854,0,0
MASCARA,SIDI BOUSSAID,20,7854,0,0
MASCARA,SIDI BOUSSAID,25,7854,0,0
MASCARA,SIDI BOUSSAID,30,7854,0,0
MASCARA,SIDI BOUSSAID,50,7854,0,0
MASCARA,SIDI BOUSSAID,75,7854,0,0
MASCARA,SIDI KADA,10,10132,0,0
MASCARA,SIDI KADA,15,10132,0,0
MASCARA,SIDI KADA,20,10132,0,0
MASCARA,SIDI KADA,25,10132,0,0
MASCARA,SIDI KADA,30,10132,0,0
MASCARA,SIDI KADA,50,10132,0,0
MASCARA,SIDI KADA,75,10132,0,0
MASCARA,SIG,10,11404,0,0
MASCARA,SIG,15,11404,0,0
MASCARA,SIG,20,11404,0,0
MASCARA,SIG,25,11404,0,0
MASCARA,SIG,30,11404,0,0
MASCARA,SIG,50,11404,0,0
MASCARA,SIG,75,11404,0,0
MASCARA,TIGHENIF,10,10233,0,0
MASCARA,TIGHENIF,15,10233,0,0
MASCARA,TIGHENIF,20,10233,0,0
MASCARA,TIGHENIF,25,10233,0,0
MASCARA,TIGHENIF,30,10233,0,0
MASCARA,TIGHENIF,50,10233,0,0
MASCARA,TIGHENIF,75,10233,0,0
MASCARA,TIZI,10,13223,0,0
MASCARA,TIZI,15,13223,0,0
MASCARA,TIZI,20,13223,0,0
MASCARA,TIZI,25,13223,0,0
MASCARA,TIZI,30,13223,0,0
MASCARA,TIZI,50,13223,0,0
MASCARA,TIZI,75,13223,0,0
MASCARA,ZAHANA,10,16176,0,0
MASCARA,ZAHANA,15,16176,0,0
MASCARA,ZAHANA,20,16176,0,0
MASCARA,ZAHANA,25,16176,0,0
MASCARA,ZAHANA,30,16176,0,0
MASCARA,ZAHANA,50,16176,0,0
MASCARA,ZAHANA,75,16176,0,0
MASCARA,ZELMATA,10,23978,0,0
MASCARA,ZELMATA,15,23978,0,0
MASCARA,ZELMATA,20,23978,0,0
MASCARA,ZELMATA,25,23978,0,0
MASCARA,ZELMATA,30,23978,0,0
MASCARA,ZELMATA,50,23978,0,0
MASCARA,ZELMATA,75,23978,0,0
MILA,AHMED RACHEDI,10,9286,0,0
MILA,AHMED RACHEDI,15,9286,0,0
MILA,AHMED RACHEDI,20,9286,0,0
MILA,AHMED RACHEDI,25,9286,0,0
MILA,AHMED RACHEDI,30,9286,0,0
MILA,AHMED RACHEDI,50,9286,0,0
MILA,AHMED RACHEDI,75,9286,0,0
MILA,AIN BEIDA HARRICHE,10,6179,0,0
MILA,AIN BEIDA HARRICHE,15,6179,0,0
MILA,AIN BEIDA HARRICHE,20,6179,0,0
MILA,AIN BEIDA HARRICHE,25,6179,0,0
MILA,AIN BEIDA HARRICHE,30,6179,0,0
MILA,AIN BEIDA HARRICHE,50,6179,0,0
MILA,AIN BEIDA HARRICHE,75,6179,0,0
MILA,AIN MELLOUK,10,12259,0,0
MILA,AIN MELLOUK,15,12259,0,0
MILA,AIN MELLOUK,20,12259,0,0
MILA,AIN MELLOUK,25,12259,0,0
MILA,AIN MELLOUK,30,12259,0,0
MILA,AIN MELLOUK,50,12259,0,0
MILA,AIN MELLOUK,75,12259,0,0
MILA,AIN TINE,10,3826,0,0
MILA,AIN TINE,15,3826,0,0
MILA,AIN TINE,20,3826,0,0
MILA,AIN TINE,25,3826,0,0
MILA,AIN TINE,30,3826,0,0
MILA,AIN TINE,50,3826,0,0
MILA,AIN TINE,75,3826,0,0
MILA,AMIRAT ARRES,10,8212,1,0
MILA,AMIRAT ARRES,15,8212,1,0
MILA,AMIRAT ARRES,20,8212,1,0
MILA,AMIRAT ARRES,25,8212,0,0
MILA,AMIRAT ARRES,30,8212,0,0
MILA,AMIRAT ARRES,50,8212,0,0
MILA,AMIRAT ARRES,75,8212,0,0
MILA,BENYAHIA ABDERRAHMANE,10,11049,0,0
MILA,BENYAHIA ABDERRAHMANE,15,11049,0,0
MILA,BENYAHIA ABDERRAHMANE,20,11049,0,0
MILA,BENYAHIA ABDERRAHMANE,25,11049,0,0
MILA,BENYAHIA ABDERRAHMANE,30,11049,0,0
MILA,BENYAHIA ABDERRAHMANE,50,11049,0,0
MILA,BENYAHIA ABDERRAHMANE,75,11049,0,0
MILA,BOUHATEM,10,10923,0,0
MILA,BOUHATEM,15,10923,0,0
MILA,BOUHATEM,20,10923,0,0
MILA,BOUHATEM,25,10923,0,0
MILA,BOUHATEM,30,10923,0,0
MILA,BOUHATEM,50,10923,0,0
MILA,BOUHATEM,75,10923,0,0
MILA,CHELGHOUM LAID,10,25853,0,0
MILA,CHELGHOUM LAID,15,25853,0,0
MILA,CHELGHOUM LAID,20,25853,0,0
MILA,CHELGHOUM LAID,25,25853,0,0
MILA,CHELGHOUM LAID,30,25853,0,0
MILA,CHELGHOUM LAID,50,25853,0,0
MILA,CHELGHOUM LAID,75,25853,0,0
MILA,CHERAGA,10,4992,1,0
MILA,CHERAGA,15,4992,0,0
MILA,CHERAGA,20,4992,0,0
MILA,CHERAGA,25,4992,0,0
MILA,CHERAGA,30,4992,0,0
MILA,CHERAGA,50,4992,0,0
MILA,CHERAGA,75,4992,0,0
MILA,DERRADJI BOUSSELAH,10,11886,1,0
MILA,DERRADJI BOUSSELAH,15,11886,1,0
MILA,DERRADJI BOUSSELAH,20,11886,0,0
MILA,DERRADJI BOUSSELAH,25,11886,0,0
MILA,DERRADJI BOUSSELAH,30,11886,0,0
MILA,DERRADJI BOUSSELAH,50,11886,0,0
MILA,DERRADJI BOUSSELAH,75,11886,0,0
MILA,EL MECHIRA,10,19246,0,0
MILA,EL MECHIRA,15,19246,0,0
MILA,EL MECHIRA,20,19246,0,0
MILA,EL MECHIRA,25,19246,0,0
MILA,EL MECHIRA,30,19246,0,0
MILA,EL MECHIRA,50,19246,0,0
MILA,EL MECHIRA,75,19246,0,0
MILA,ELAYADI BARBES,10,8363,3,0
MILA,ELAYADI BARBES,15,8363,3,0
MILA,ELAYADI BARBES,20,8363,3,0
MILA,ELAYADI BARBES,25,8363,3,0
MILA,ELAYADI BARBES,30,8363,3,0
MILA,ELAYADI BARBES,50,8363,2,0
MILA,ELAYADI BARBES,75,8363,1,0
MILA,FERDJIOUA,10,7600,0,0
MILA,FERDJIOUA,15,7600,0,0
MILA,FERDJIOUA,20,7600,0,0
MILA,FERDJIOUA,25,7600,0,0
MILA,FERDJIOUA,30,7600,0,0
MILA,FERDJIOUA,50,7600,0,0
MILA,FERDJIOUA,75,7600,0,0
MILA,GRAREM GOUGA,10,14136,3,4
MILA,GRAREM GOUGA,15,14136,3,4
MILA,GRAREM GOUGA,20,14136,3,4
MILA,GRAREM GOUGA,25,14136,3,4
MILA,GRAREM GOUGA,30,14136,2,4
MILA,GRAREM GOUGA,50,14136,2,3
MILA,GRAREM GOUGA,75,14136,0,2
MILA,HAMALA,10,6317,1,1
MILA,HAMALA,15,6317,1,1
MILA,HAMALA,20,6317,1,1
MILA,HAMALA,25,6317,0,1
MILA,HAMALA,30,6317,0,1
MILA,HAMALA,50,6317,0,0
MILA,HAMALA,75,6317,0,0
MILA,MILA,10,13007,0,0
MILA,MILA,15,13007,0,0
MILA,MILA,20,13007,0,0
MILA,MILA,25,13007,0,0
MILA,MILA,30,13007,0,0
MILA,MILA,50,13007,0,0
MILA,MILA,75,13007,0,0
MILA,MINAR ZARZA,10,6004,0,0
MILA,MINAR ZARZA,15,6004,0,0
MILA,MINAR ZARZA,20,6004,0,0
MILA,MINAR ZARZA,25,6004,0,0
MILA,MINAR ZARZA,30,6004,0,0
MILA,MINAR ZARZA,50,6004,0,0
MILA,MINAR ZARZA,75,6004,0,0
MILA,OUED ATHMENIA,10,27383,0,0
MILA,OUED ATHMENIA,15,27383,0,0
MILA,OUED ATHMENIA,20,27383,0,0
MILA,OUED ATHMENIA,25,27383,0,0
MILA,OUED ATHMENIA,30,27383,0,0
MILA,OUED ATHMENIA,50,27383,0,0
MILA,OUED ATHMENIA,75,27383,0,0
MILA,OUED ENDJA,10,5404,0,0
MILA,OUED ENDJA,15,5404,0,0
MILA,OUED ENDJA,20,5404,0,0
MILA,OUED ENDJA,25,5404,0,0
MILA,OUED ENDJA,30,5404,0,0
MILA,OUED ENDJA,50,5404,0,0
MILA,OUED ENDJA,75,5404,0,0
MILA,OUED SEGUEN,10,14937,0,0
MILA,OUED SEGUEN,15,14937,0,0
MILA,OUED SEGUEN,20,14937,0,0
MILA,OUED SEGUEN,25,14937,0,0
MILA,OUED SEGUEN,30,14937,0,0
MILA,OUED SEGUEN,50,14937,0,0
MILA,OUED SEGUEN,75,14937,0,0
MILA,OULED KHELOUF,10,25315,0,0
MILA,OULED KHELOUF,15,25315,0,0
MILA,OULED KHELOUF,20,25315,0,0
MILA,OULED KHELOUF,25,25315,0,0
MILA,OULED KHELOUF,30,25315,0,0
MILA,OULED KHELOUF,50,25315,0,0
MILA,OULED KHELOUF,75,25315,0,0
MILA,ROUACHED,10,9757,0,1
MILA,ROUACHED,15,9757,0,1
MILA,ROUACHED,20,9757,0,0
MILA,ROUACHED,25,9757,0,0
MILA,ROUACHED,30,9757,0,0
MILA,ROUACHED,50,9757,0,0
MILA,ROUACHED,75,9757,0,0
MILA,SIDI KHELIFA,10,4631,0,0
MILA,SIDI KHELIFA,15,4631,0,0
MILA,SIDI KHELIFA,20,4631,0,0
MILA,SIDI KHELIFA,25,4631,0,0
MILA,SIDI KHELIFA,30,4631,0,0
MILA,SIDI KHELIFA,50,4631,0,0
MILA,SIDI KHELIFA,75,4631,0,0
MILA,SIDI MEROUANE,10,3512,0,0
MILA,SIDI MEROUANE,15,3512,0,0
MILA,SIDI MEROUANE,20,3512,0,0
MILA,SIDI MEROUANE,25,3512,0,0
MILA,SIDI MEROUANE,30,3512,0,0
MILA,SIDI MEROUANE,50,3512,0,0
MILA,SIDI MEROUANE,75,3512,0,0
MILA,TADJENANET,10,21094,0,0
MILA,TADJENANET,15,21094,0,0
MILA,TADJENANET,20,21094,0,0
MILA,TADJENANET,25,21094,0,0
MILA,TADJENANET,30,21094,0,0
MILA,TADJENANET,50,21094,0,0
MILA,TADJENANET,75,21094,0,0
MILA,TASSADANE HADDADA,10,10681,34,1
MILA,TASSADANE HADDADA,15,10681,34,1
MILA,TASSADANE HADDADA,20,10681,34,1
MILA,TASSADANE HADDADA,25,10681,33,1
MILA,TASSADANE HADDADA,30,10681,33,1
MILA,TASSADANE HADDADA,50,10681,29,1
